timestamp_utc,station,frequency,year,url,dest,status,bytes,error
2026-06-04T22:43:51+00:00,22217,daily,1967,https://data.meteostat.net/daily/1967/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1967\22217.csv.gz,downloaded,3969,
2026-06-04T22:43:51+00:00,22217,daily,1997,https://data.meteostat.net/daily/1997/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1997\22217.csv.gz,downloaded,4181,
2026-06-04T22:43:52+00:00,22217,daily,1998,https://data.meteostat.net/daily/1998/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1998\22217.csv.gz,downloaded,4225,
2026-06-04T22:43:52+00:00,22217,daily,2000,https://data.meteostat.net/daily/2000/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\2000\22217.csv.gz,downloaded,4221,
2026-06-04T22:43:53+00:00,22217,daily,2001,https://data.meteostat.net/daily/2001/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\2001\22217.csv.gz,downloaded,4144,
2026-06-04T22:43:59+00:00,22217,daily,1972,https://data.meteostat.net/daily/1972/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1972\22217.csv.gz,downloaded,3913,
2026-06-04T22:44:00+00:00,22217,daily,2003,https://data.meteostat.net/daily/2003/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\2003\22217.csv.gz,downloaded,4174,
2026-06-04T22:44:00+00:00,22217,daily,2004,https://data.meteostat.net/daily/2004/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\2004\22217.csv.gz,downloaded,4222,
2026-06-04T22:44:01+00:00,22217,daily,1974,https://data.meteostat.net/daily/1974/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1974\22217.csv.gz,downloaded,3897,
2026-06-04T22:44:02+00:00,22217,daily,2006,https://data.meteostat.net/daily/2006/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\2006\22217.csv.gz,downloaded,4152,
